"Rk","Player","Age","Team","Pos","GP","G","A","PTS","+/-","PIM","EVG","PPG","SHG","GWG","EVA","PPA","SHA","SOG","SPCT","TSA","TOI","ATOI","FOW","FOL","FO%","BLK","HIT","TAKE","GIVE","Primary Key"
560,Derek Ryan,38,EDM,C,33,1,4,5,-5,12,1,0,0,0,4,0,0,17,5.0,36,310.55,9.42,138,91,60.3,21,24,9,11,ryande01
561,Mattias Samuelsson,24,BUF,D,26,2,3,5,-8,4,2,0,0,0,3,0,0,25,8.0,47,477.25,18.35,0,0,,34,43,4,28,samuema02
562,Cole Smith,29,NSH,F,34,2,3,5,-9,20,2,0,0,0,2,0,1,29,6.0,65,443.83,13.05,4,5,44.4,15,79,7,21,smithco02
563,Jayden Struble,23,MTL,D,26,2,3,5,-7,35,2,0,0,0,3,0,0,27,7.0,60,370.83,14.27,0,0,,25,53,10,23,strubja01
564,Jack Thompson,22,SJS,D,14,2,3,5,-8,6,2,0,0,0,0,3,0,17,11.0,47,224.8,16.05,0,0,,20,6,3,17,thompja01
565,Arber Xhekaj,24,MTL,D,39,1,4,5,-2,57,1,0,0,0,4,0,0,43,2.0,104,597.57,15.32,0,0,,39,97,9,41,xhekaar01
566,Oliver Wahlstrom,24,BOS,RW,37,3,2,5,-7,26,3,0,0,1,1,1,0,47,6.0,84,381.45,10.32,6,2,75.0,28,20,4,9,wahlsol01
567,Daniel Sprong,27,SEA,RW,19,2,3,5,-1,2,1,1,0,1,3,0,0,31,6.0,62,228.58,12.03,0,3,0.0,0,11,3,9,spronda01
568,Simon Benoit,26,TOR,D,42,0,4,4,3,28,0,0,0,0,4,0,0,29,0.0,65,704.53,16.77,0,0,,64,116,9,32,benoisi01
569,Jacob Bernard-Docker,24,OTT,D,25,1,3,4,2,4,1,0,0,0,3,0,0,18,5.0,55,327.65,13.1,0,0,,25,21,1,9,bernaja01
570,Nick Blankenburg,26,NSH,D,20,2,2,4,8,10,2,0,0,1,2,0,0,32,6.0,71,361.1,18.05,0,0,,22,21,7,17,blankni01
571,Seamus Casey,21,NJD,D,8,3,1,4,2,0,1,2,0,1,1,0,0,6,50.0,19,95.7,11.97,0,0,,7,4,0,8,caseyse01
572,Ty Dellandrea,24,SJS,C,35,1,3,4,-11,22,1,0,0,0,3,0,0,25,4.0,56,411.17,11.75,90,88,50.6,27,84,6,23,dellaty01
573,Christian Fischer,27,DET,RW,31,1,3,4,-3,11,1,0,0,0,3,0,0,20,5.0,46,355.67,11.47,5,2,71.4,11,61,4,9,fischch01
574,Luke Glendening,35,TBL,C,41,2,2,4,-5,6,1,0,1,0,1,0,1,27,7.0,55,450.42,10.98,260,213,55.0,32,55,2,7,glendlu01
575,Barclay Goodrow,31,SJS,RW,40,2,2,4,-22,36,1,0,1,0,2,0,0,47,4.0,81,567.88,14.2,59,60,49.6,31,79,21,30,goodrba01
576,Jansen Harkins,27,ANA,C,30,1,3,4,-6,12,1,0,0,0,3,0,0,21,4.0,44,319.28,10.65,68,58,54.0,22,77,12,22,harkija01
577,Ross Johnston,30,ANA,LW,30,1,3,4,-2,61,1,0,0,1,3,0,0,9,11.0,27,263.05,8.77,0,1,0.0,14,91,3,11,johnsro02
578,Mathieu Joseph,27,STL,RW,26,2,2,4,-6,8,2,0,0,0,2,0,0,31,6.0,57,314.87,12.12,22,21,51.2,10,43,10,12,josepma01
579,Dakota Joshua,28,VAN,C,24,2,2,4,-6,20,2,0,0,0,2,0,0,10,20.0,28,296.35,12.35,11,3,78.6,11,83,7,11,joshuda01
580,Marat Khusnutdinov,22,MIN,C,41,1,3,4,-5,12,1,0,0,0,2,0,1,20,5.0,42,454.42,11.08,146,169,46.3,25,35,2,17,khusnma01
581,Klim Kostin,25,SJS,C,26,1,3,4,-4,25,1,0,0,0,3,0,0,19,5.0,38,273.72,10.53,3,4,42.9,11,82,2,23,kostikl01
582,Rasmus Kupari,24,WPG,C,40,3,1,4,-2,14,3,0,0,1,1,0,0,35,8.0,62,376.77,9.42,155,132,54.0,18,48,7,19,kuparra01
583,Sam Lafferty,29,BUF,C,32,2,2,4,-2,18,2,0,0,0,2,0,0,24,8.0,41,318.1,9.93,29,34,46.0,9,47,1,15,laffesa01
584,Jakub Lauko,24,MIN,C,24,2,2,4,-6,16,1,0,1,1,2,0,0,19,10.0,38,240.05,10.0,1,5,16.7,15,48,4,10,laukoja01
585,Ryan Lomberg,30,CGY,LW,40,1,3,4,0,44,1,0,0,0,3,0,0,29,3.0,58,349.88,8.75,1,6,14.3,12,69,9,9,lombery01
586,Jonathon Merrill,32,MIN,D,36,1,3,4,-3,16,1,0,0,0,3,0,0,24,4.0,56,512.33,14.23,0,0,,43,19,5,36,merrijo01
587,Fraser Minten,20,TOR,C,11,2,2,4,0,0,2,0,0,1,1,1,0,13,15.0,28,140.65,12.78,37,45,45.1,7,31,1,2,mintefr01
588,Ivan Miroshnichenko,20,WSH,LW,18,1,3,4,1,0,1,0,0,0,2,1,0,14,7.0,32,168.17,9.35,0,0,,8,28,3,11,mirosiv01
589,Tyler Motte,29,DET,C,27,2,2,4,-10,2,2,0,0,0,2,0,0,31,6.0,77,326.32,12.08,5,8,38.5,20,35,12,12,mottety01
590,Brayden Pachal,25,CGY,D,42,2,2,4,0,51,2,0,0,0,2,0,0,39,5.0,120,609.42,14.52,0,0,,48,96,12,41,pachabr01
591,Matthew Poitras,20,BOS,C,14,1,3,4,-4,6,1,0,0,1,3,0,0,10,10.0,32,178.25,12.73,28,27,50.9,4,6,7,11,poitrma01
592,Aatu Raty,22,VAN,C,20,2,2,4,-2,8,2,0,0,0,2,0,0,12,16.0,19,190.28,9.52,99,77,56.3,3,48,1,3,ratyaa01
593,Kevin Rooney,31,CGY,C,34,3,1,4,-5,10,3,0,0,0,1,0,0,29,10.0,58,333.32,9.8,100,114,46.7,14,56,3,11,rooneke01
594,Fedor Svechkov,21,NSH,C,13,3,1,4,-3,2,3,0,0,0,0,1,0,16,18.0,38,158.98,12.23,33,47,41.3,4,12,2,17,svechfe01
595,Juuso Valimaki,26,UTA,D,36,2,2,4,-4,10,2,0,0,0,2,0,0,33,6.0,92,604.05,16.78,0,0,,41,18,10,33,valimju01
596,Jimmy Vesey,31,NYR,LW,26,3,1,4,-2,0,3,0,0,0,1,0,0,24,12.0,46,261.87,10.07,3,6,33.3,9,14,5,16,veseyji02
597,William Borgen,28,NYR,D,44,2,2,4,-13,13,2,0,0,0,2,0,0,35,5.0,112,706.6,16.07,0,0,,58,70,8,30,borgewi01
598,Jacob Bryson,27,BUF,D,26,0,3,3,-1,10,0,0,0,0,3,0,0,8,0.0,29,366.9,14.12,0,0,,32,4,3,18,brysoja01
599,Nikita Chibrikov,21,WPG,RW,4,2,1,3,1,0,2,0,0,0,0,1,0,6,33.0,10,45.62,11.4,0,0,,4,9,1,3,chibrni01
600,Luca Del Bel Belluz,21,CBJ,C,2,1,2,3,2,0,1,0,0,0,1,1,0,3,33.0,5,25.25,12.63,8,12,40.0,1,0,0,0,delbelu01
601,Marc Del Gaizo,25,NSH,D,21,0,3,3,0,17,0,0,0,0,3,0,0,28,0.0,65,328.58,15.65,0,0,,28,35,10,13,delgama01
602,Vincent Desharnais,28,VAN,D,29,0,3,3,-6,19,0,0,0,0,3,0,0,19,0.0,50,463.53,15.98,0,0,,43,46,3,27,deshavi01
603,Connor Dewar,25,TOR,C,26,0,3,3,0,5,0,0,0,0,2,0,1,25,0.0,50,272.52,10.48,51,68,42.9,16,74,2,16,dewarco01
604,Phillip Di Giuseppe,31,VAN,LW,11,0,3,3,-1,4,0,0,0,0,3,0,0,11,0.0,20,128.57,11.68,1,3,25.0,4,36,1,0,digiuph01
605,Justin Dowling,34,NJD,C,28,2,1,3,-2,2,2,0,0,0,1,0,0,17,11.0,44,255.55,9.13,74,84,46.8,11,21,6,17,dowliju01
606,Derek Forbort,32,VAN,D,16,0,3,3,-3,15,0,0,0,0,3,0,0,11,0.0,41,284.33,17.77,0,0,,20,13,5,15,forbode01
607,Travis Hamonic,34,OTT,D,37,0,3,3,-10,13,0,0,0,0,3,0,0,45,0.0,117,644.25,17.42,0,0,,58,38,13,37,hamontr01
608,Jordan Harris,24,CBJ,D,24,1,2,3,-5,6,1,0,0,0,2,0,0,12,8.0,27,279.63,11.65,0,0,,26,17,3,11,harrijo01
609,Albert Johansson,24,DET,D,21,1,2,3,-5,4,1,0,0,1,2,0,0,17,5.0,45,286.4,13.63,0,0,,26,15,6,22,johanal01
610,Henri Jokiharju,25,BUF,D,29,1,2,3,4,10,1,0,0,1,2,0,0,37,2.0,89,510.22,17.6,0,0,,29,24,8,29,jokihhe01
611,Wyatt Kaiser,22,CHI,D,33,1,2,3,-4,14,1,0,0,0,2,0,0,42,2.0,86,587.73,17.82,0,0,,59,35,15,39,kaisewy01
612,Matthew Kessel,24,STL,D,26,0,3,3,-1,10,0,0,0,0,3,0,0,16,0.0,53,337.9,13.0,0,0,,19,21,4,29,kessema01
613,Tyler Kleven,23,OTT,D,42,2,1,3,-2,14,2,0,0,1,1,0,0,37,5.0,90,598.62,14.25,0,0,,45,56,15,37,klevety01
614,Pyotr Kochetkov,25,CAR,G,28,0,3,3,0,4,0,0,0,0,2,1,0,1,0.0,1,1654.75,59.1,0,0,,0,0,0,10,kochepy01
615,Kaedan Korczak,24,VEG,D,17,0,3,3,4,0,0,0,0,0,3,0,0,13,0.0,31,255.55,15.03,0,0,,20,27,4,13,korczka01
616,Maveric Lamoureux,21,UTA,D,15,1,2,3,3,42,1,0,0,0,2,0,0,17,5.0,41,241.87,16.12,0,0,,11,18,3,16,lamouma01
617,Andre Lee,24,LAK,LW,19,1,2,3,-5,11,1,0,0,1,2,0,0,18,5.0,31,174.25,9.17,0,0,,10,36,4,8,leean02
618,Jonathan Lekkerimaki,20,VAN,RW,9,2,1,3,-4,2,2,0,0,0,1,0,0,13,15.0,26,124.15,13.8,0,0,,3,5,1,6,lekkejo01
619,Zack MacEwen,28,OTT,C,20,2,1,3,0,16,2,0,0,0,1,0,0,25,8.0,46,157.03,7.85,6,7,46.2,7,46,3,7,macewza01
620,Josh Mahura,26,SEA,D,32,0,3,3,-2,10,0,0,0,0,3,0,0,27,0.0,68,425.2,13.28,0,0,,24,48,7,22,mahurjo01
621,Logan Mailloux,21,MTL,D,5,1,2,3,-4,6,1,0,0,0,2,0,0,7,14.0,15,82.47,16.5,0,0,,7,6,0,4,mailllo01
622,Denton Mateychuk,20,CBJ,D,9,1,2,3,-1,0,1,0,0,0,2,0,0,9,11.0,21,160.95,17.88,0,0,,17,7,4,5,mateyde01
623,Philippe Myers,28,TOR,D,16,0,3,3,-1,0,0,0,0,0,3,0,0,20,0.0,63,278.25,17.38,0,0,,23,40,8,20,myersph01
624,Frank Nazar,21,CHI,C,15,1,2,3,-4,8,1,0,0,1,2,0,0,15,6.0,33,204.37,13.62,37,51,42.0,9,11,0,10,nazarfr01
625,Matthew Nieto,32,PIT,LW,24,1,2,3,-2,2,1,0,0,0,1,1,0,19,5.0,25,300.13,12.5,1,3,25.0,17,26,1,13,nietoma01
626,Jordan Oesterle,32,BOS,D,17,0,3,3,0,0,0,0,0,0,3,0,0,16,0.0,43,307.82,18.1,0,0,,30,16,5,22,oestejo01
627,Zack Ostapchuk,21,OTT,C,28,0,3,3,-5,13,0,0,0,0,3,0,0,14,0.0,24,251.52,8.98,54,61,47.0,8,54,2,10,ostapza01
628,Brendan Smith,35,DAL,D,16,0,3,3,-3,20,0,0,0,0,3,0,0,12,0.0,34,214.02,13.38,0,0,,13,19,5,14,smithbr05
629,Akil Thomas,25,LAK,C,16,1,2,3,-1,2,1,0,0,0,2,0,0,18,5.0,29,166.38,10.4,12,19,38.7,10,24,1,2,thomaak01
630,Adam Wilsby,24,NSH,D,15,1,2,3,3,2,1,0,0,0,2,0,0,22,4.0,54,280.8,18.72,0,0,,12,10,5,14,wilsbad01
631,Dustin Wolf,23,CGY,G,23,0,3,3,0,2,0,0,0,0,2,1,0,0,,0,1389.68,60.42,0,0,,0,0,0,8,wolfdu01
632,Miles Wood,29,COL,LW,16,2,1,3,-1,12,2,0,0,1,1,0,0,30,6.0,63,192.53,12.03,3,6,33.3,8,16,1,10,woodmi01
633,Nils Åman,24,VAN,C,5,0,2,2,-3,0,0,0,0,0,2,0,0,2,0.0,5,53.5,10.7,10,13,43.5,0,8,0,1,amanni01
634,Nicolas Aube-Kubel,28,BUF,RW,18,1,1,2,-3,17,1,0,0,0,1,0,0,18,5.0,37,174.22,9.68,3,2,60.0,3,32,8,11,aubekni01
635,Tyson Barrie,33,CGY,D,9,1,1,2,-2,2,1,0,0,0,0,1,0,12,8.0,25,137.98,15.33,0,0,,8,8,2,8,barrity01
636,Lian Bichsel,20,DAL,D,8,2,0,2,2,6,2,0,0,1,0,0,0,4,50.0,11,109.68,13.72,0,0,,2,26,0,1,bichsli01
637,Robert Bortuzzo,35,UTA,D,16,0,2,2,-2,22,0,0,0,0,2,0,0,7,0.0,16,174.18,10.88,0,0,,26,20,0,17,borturo01
638,Kyle Burroughs,29,LAK,D,23,0,2,2,3,29,0,0,0,0,2,0,0,3,0.0,15,183.47,7.98,0,0,,8,32,3,11,burroky01
639,Louis Crevier,23,CHI,D,15,2,0,2,-1,10,2,0,0,0,0,0,0,17,11.0,39,269.68,17.98,0,0,,26,24,2,18,crevilo01
640,Colton Dach,22,CHI,C,6,0,2,2,-1,0,0,0,0,0,2,0,0,10,0.0,12,69.55,11.6,3,3,50.0,2,21,1,5,dachco01
641,Josh Doan,22,UTA,RW,11,1,1,2,-1,6,1,0,0,0,1,0,0,14,7.0,33,145.5,13.23,19,26,42.2,3,10,4,3,doanjo01
642,Mathew Dumba,30,DAL,D,25,0,2,2,-1,29,0,0,0,0,2,0,0,22,0.0,74,387.17,15.48,0,0,,20,35,7,32,dumbama01
643,Sean Durzi,26,UTA,D,4,0,2,2,2,7,0,0,0,0,2,0,0,3,0.0,11,85.83,21.47,0,0,,13,2,3,10,durzise01
644,Ethen Frank,26,WSH,F,2,1,1,2,2,2,1,0,0,1,1,0,0,1,100.0,3,20.83,10.42,0,1,0.0,0,3,1,0,franket01
645,Zemgus Girgensons,31,TBL,C,41,0,2,2,-4,22,0,0,0,0,2,0,0,41,0.0,71,445.37,10.87,14,21,40.0,20,75,4,13,girgeze01
646,Gage Goncalves,24,TBL,C,26,1,1,2,-1,4,1,0,0,0,0,1,0,17,5.0,33,305.32,11.75,0,0,,8,22,9,15,goncaga01
647,Collin Graf,22,SJS,F,5,0,2,2,-1,0,0,0,0,0,1,1,0,2,0.0,3,74.2,14.83,2,0,100.0,4,3,2,1,grafco01
648,Filip Gustavsson,26,MIN,G,30,1,1,2,0,0,0,1,0,0,0,1,0,1,100.0,1,1753.98,58.47,0,0,,0,0,0,5,gustafi01
649,Joel Hanley,33,CGY,D,17,0,2,2,7,4,0,0,0,0,2,0,0,11,0.0,39,264.65,15.57,0,0,,23,16,0,21,hanlejo01
650,Samuel Helenius,22,LAK,C,21,0,2,2,-3,14,0,0,0,0,2,0,0,13,0.0,33,179.55,8.55,43,52,45.3,8,70,1,6,helensa02
651,Grant Hutton,29,NYI,D,13,0,2,2,1,4,0,0,0,0,2,0,0,10,0.0,20,175.0,13.47,0,0,,12,13,2,8,huttogr01
652,Erik Johnson,36,PHI,D,15,1,1,2,-2,9,1,0,0,0,0,0,1,5,20.0,17,200.52,13.37,0,0,,10,23,6,10,johnser01
653,Jack Johnson,38,CBJ,D,27,0,2,2,-7,2,0,0,0,0,2,0,0,14,0.0,33,349.15,12.93,0,0,,20,11,7,11,johnsja02
654,Tyler Johnson,34,BOS,C,9,0,2,2,-1,10,0,0,0,0,1,1,0,6,0.0,16,117.7,13.08,7,4,63.6,2,5,0,2,johnsty01
655,Pierre-Olivier Joseph,25,PIT,D,34,0,2,2,-15,29,0,0,0,0,2,0,0,33,0.0,78,502.98,14.8,0,0,,23,28,13,37,joseppi01
656,Tyson Jost,26,CAR,C,16,2,0,2,3,12,2,0,0,0,0,0,0,17,11.0,26,167.48,10.47,30,31,49.2,10,20,4,4,jostty01
657,Oliver Kapanen,21,MTL,C,12,0,2,2,-4,2,0,0,0,0,1,1,0,13,0.0,27,139.55,11.63,23,27,46.0,6,1,0,6,kapanol01
658,Rory Kerins,22,CGY,C,1,0,2,2,3,0,0,0,0,0,2,0,0,2,0.0,4,14.95,14.95,0,1,0.0,1,0,0,1,kerinro01
659,Oliver Kylington,27,COL,D,8,1,1,2,-2,4,1,0,0,0,1,0,0,2,50.0,16,97.33,12.17,0,0,,6,2,0,5,kylinol01
660,Curtis Lazar,29,NJD,C,20,1,1,2,-2,6,1,0,0,0,1,0,0,13,7.0,23,199.48,9.97,83,76,52.2,5,53,2,3,lazarcu01
661,John Ludvig,24,COL,D,8,0,2,2,-4,6,0,0,0,0,2,0,0,9,0.0,13,103.6,12.95,0,0,,6,16,1,5,ludvijo01
662,Dylan McIlrath,32,WSH,D,11,0,2,2,1,14,0,0,0,0,2,0,0,4,0.0,16,119.98,10.9,0,0,,7,23,3,11,mcilrdy01
663,Marc McLaughlin,25,BOS,F,12,2,0,2,-1,0,2,0,0,0,0,0,0,13,15.0,23,110.35,9.2,12,16,42.9,6,23,2,6,mclauma01
664,Nikita Nesterenko,23,ANA,C,4,1,1,2,0,0,1,0,0,0,1,0,0,2,50.0,6,40.17,10.05,0,0,,3,11,0,3,nesteni02
665,Owen Pickering,21,PIT,D,20,1,1,2,-5,2,1,0,0,0,1,0,0,10,10.0,39,298.43,14.92,0,0,,14,11,5,9,pickeow01
666,Valtteri Puustinen,25,PIT,RW,10,1,1,2,-4,4,0,1,0,0,1,0,0,6,16.0,10,98.88,9.88,0,0,,5,5,3,3,puustva01
667,Ryan Reaves,38,TOR,RW,27,0,2,2,-1,23,0,0,0,0,2,0,0,10,0.0,22,215.75,7.98,0,1,0.0,6,86,2,6,reavery01
668,Cole Reinhardt,24,OTT,LW,12,1,1,2,-5,11,1,0,0,0,1,0,0,11,9.0,17,97.62,8.13,1,0,100.0,2,29,0,4,reinhco01
669,Luke Schenn,35,NSH,D,42,1,1,2,-10,29,1,0,0,0,1,0,0,48,2.0,125,648.37,15.43,0,0,,57,160,9,32,schenlu01
670,Michael Sgarbossa,32,WSH,C,3,1,1,2,2,2,1,0,0,0,1,0,0,1,100.0,4,28.02,9.33,9,11,45.0,1,1,0,0,sgarbmi01
671,Ryan Shea,27,PIT,D,20,0,2,2,-6,6,0,0,0,0,1,1,0,8,0.0,34,308.22,15.42,0,0,,27,7,6,18,sheary01
672,Ty Smith,24,CAR,D,8,1,1,2,1,4,0,1,0,0,1,0,0,14,7.0,26,109.32,13.67,0,0,,5,2,1,3,smithty01
673,Artem Zub,29,OTT,D,17,0,2,2,-6,10,0,0,0,0,2,0,0,20,0.0,51,323.2,19.02,0,0,,30,23,5,15,zubar01
674,Urho Vaakanainen,26,NYR,D,17,0,2,2,0,8,0,0,0,0,2,0,0,9,0.0,30,250.22,14.72,0,0,,20,8,2,10,vaakaur01
675,Joey Anderson,26,CHI,RW,18,0,1,1,-2,0,0,0,0,0,1,0,0,17,0.0,31,223.08,12.4,3,2,60.0,13,12,8,4,anderjo08
676,Yaroslav Askarov,22,SJS,G,8,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,477.13,59.65,0,0,,0,0,0,6,askarya01
677,Arshdeep Bains,24,VAN,F,11,1,0,1,-4,0,1,0,0,1,0,0,0,7,14.0,15,120.3,10.93,3,1,75.0,5,16,1,4,bainsar01
678,Justin Barron,23,NSH,D,24,1,0,1,-7,10,1,0,0,0,0,0,0,22,4.0,48,357.52,14.9,0,0,,32,28,4,19,barroju01
679,Callahan Burke,27,VEG,C,6,1,0,1,2,2,1,0,0,0,0,0,0,12,8.0,16,66.43,11.07,0,0,,3,0,0,3,burkeca01
680,Drake Caggiula,30,EDM,LW,7,0,1,1,0,5,0,0,0,0,1,0,0,6,0.0,9,51.1,7.3,1,0,100.0,3,8,0,3,caggidr01
681,Ethan Cardwell,22,SJS,RW,6,1,0,1,-2,2,1,0,0,0,0,0,0,5,20.0,11,69.18,11.53,1,1,50.0,3,8,1,5,cardwet01
682,Declan Carlile,24,TBL,D,1,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,3,11.17,11.17,0,0,,2,0,0,0,carlide01
683,Sam Colangelo,23,ANA,RW,11,1,0,1,-6,0,1,0,0,0,0,0,0,16,6.0,32,118.4,10.77,2,7,22.2,6,20,0,5,colansa01
684,Lucas Condotta,27,MTL,F,7,1,0,1,-2,0,1,0,0,0,0,0,0,5,20.0,10,57.42,8.2,17,12,58.6,3,10,0,2,condolu01
685,Nick DeSimone,30,UTA,D,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,7,28.48,14.25,0,0,,0,1,0,4,desimni01
686,Nicolas Deslauriers,33,PHI,LW,7,0,1,1,0,5,0,0,0,0,1,0,0,4,0.0,11,42.57,6.08,1,0,100.0,1,15,0,1,deslani01
687,Casey DeSmith,33,DAL,G,13,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,698.73,53.75,0,0,,0,0,0,3,desmica01
688,Walker Duehr,27,CGY,F,14,0,1,1,-4,0,0,0,0,0,1,0,0,7,0.0,20,125.15,8.93,1,7,12.5,9,24,0,6,duehrwa01
689,Andreas Englund,29,LAK,D,11,1,0,1,-1,12,1,0,0,0,0,0,0,4,25.0,7,113.82,10.35,0,0,,7,20,1,8,engluan01
690,Jonah Gadjovich,26,FLA,LW,18,1,0,1,-6,10,1,0,0,1,0,0,0,11,9.0,28,141.02,7.83,0,0,,2,56,0,2,gadjojo01
691,Alexandar Georgiev,28,SJS,G,25,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1352.18,54.08,0,0,,0,0,0,7,georgal01
692,John Gibson,31,ANA,G,17,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,952.4,56.02,0,0,,0,0,0,9,gibsojo02
693,Dennis Gilbert,28,BUF,D,15,0,1,1,-2,43,0,0,0,0,1,0,0,2,0.0,11,153.28,10.22,0,0,,11,37,1,6,gilbede01
694,Helge Grans,22,PHI,D,6,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,13,86.75,14.47,0,0,,5,4,2,8,granshe01
695,Kevin Gravel,32,NSH,D,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,8,54.95,18.32,0,0,,4,4,0,2,graveke01
696,Daniil Gushchin,22,SJS,LW,10,0,1,1,-2,6,0,0,0,0,1,0,0,13,0.0,33,121.2,12.12,1,0,100.0,5,5,0,1,gushcda01
697,Ville Heinola,23,WPG,D,14,0,1,1,6,4,0,0,0,0,1,0,0,9,0.0,33,194.3,13.88,0,0,,10,6,6,9,heinovi01
698,Matthew Highmore,28,OTT,LW,2,1,0,1,0,0,1,0,0,1,0,0,0,2,50.0,5,23.25,11.63,0,0,,1,3,0,0,highmma01
699,Vinnie Hinostroza,30,NSH,C,6,0,1,1,2,2,0,0,0,0,1,0,0,6,0.0,23,72.18,12.03,1,0,100.0,5,7,0,4,hinosvi01
700,Joel Hofer,24,STL,G,15,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,839.57,55.97,0,0,,0,0,0,9,hoferjo01
701,Arttu Hyry,23,DAL,F,5,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,8,45.42,9.08,11,5,68.8,3,4,1,1,hyryar01
702,Juha Jaaska,26,CAR,F,6,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,7,53.8,8.97,5,4,55.6,2,8,0,0,jaaskju01
703,David Jiricek,21,MIN,D,9,0,1,1,-2,4,0,0,0,0,1,0,0,7,0.0,20,108.77,12.08,0,0,,6,10,2,11,jiricda01
704,Spencer Knight,23,FLA,G,15,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,857.68,57.18,0,0,,0,0,0,7,knighsp01
705,Tyson Kozak,22,BUF,C,5,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,11,46.88,9.38,22,19,53.7,4,4,1,3,kozakty01
706,Tanner Laczynski,27,VEG,C,6,1,0,1,0,6,1,0,0,0,0,0,0,2,50.0,5,52.08,8.68,14,16,46.7,3,2,0,0,laczyta01
707,Jeremy Lauzon,27,NSH,D,28,0,1,1,-4,37,0,0,0,0,1,0,0,25,0.0,70,503.2,17.97,0,0,,34,127,4,19,lauzoje01
708,Ukko-Pekka Luukkonen,25,BUF,G,31,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1788.32,57.68,0,0,,0,0,0,5,luukkuk01
709,Matt Martin,35,NYI,LW,22,0,1,1,-2,5,0,0,0,0,1,0,0,12,0.0,24,177.05,8.05,3,4,42.9,12,62,1,9,martima02
710,Georgii Merkulov,24,BOS,F,3,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,5,41.22,13.73,0,1,0.0,0,1,0,1,merkuge01
711,Shakir Mukhamadullin,23,SJS,D,10,1,0,1,0,2,1,0,0,0,0,0,0,10,10.0,28,153.98,15.4,0,0,,14,7,3,8,mukhash01
712,Simon Nemec,20,NJD,D,9,0,1,1,-2,4,0,0,0,0,0,1,0,9,0.0,23,145.08,16.12,0,0,,10,1,4,5,nemecsi01
713,Jake Oettinger,26,DAL,G,31,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1810.37,58.4,0,0,,0,0,0,7,oettija01
714,Isaak Phillips,23,CHI,D,3,1,0,1,0,0,1,0,0,0,0,0,0,3,33.0,5,35.68,11.9,0,0,,4,3,0,2,phillis01
715,Noah Philp,26,EDM,F,3,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,5,30.63,10.22,14,15,48.3,1,1,0,1,philpno01
716,Samuel Poulin,23,PIT,RW,6,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,8,60.58,10.1,0,0,,0,8,2,7,poulisa01
717,Matt Rempe,22,NYR,C,7,0,1,1,1,24,0,0,0,0,1,0,0,1,0.0,4,45.58,6.52,0,3,0.0,1,18,1,1,rempema01
718,Calum Ritchie,20,COL,C,7,1,0,1,-7,0,1,0,0,0,0,0,0,11,9.0,20,89.47,12.78,3,4,42.9,2,6,1,4,ritchca01
719,Chad Ruhwedel,34,NYR,D,5,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,7,70.52,14.1,0,0,,5,8,1,4,ruhwech01
720,Juuse Saros,29,NSH,G,33,0,1,1,0,2,0,0,0,0,0,1,0,0,,0,1923.9,58.3,0,0,,0,0,0,16,sarosju01
721,Devin Shore,30,MIN,C,24,0,1,1,-4,2,0,0,0,0,1,0,0,19,0.0,30,199.37,8.3,1,0,100.0,15,30,6,9,shorede01
722,Jack St. Ivany,25,PIT,D,19,0,1,1,-3,17,0,0,0,0,1,0,0,12,0.0,35,310.98,16.37,0,0,,25,38,7,16,stivajo01
723,Mitchell Stephens,27,SEA,C,12,0,1,1,-5,0,0,0,0,0,1,0,0,9,0.0,20,121.15,10.1,53,42,55.8,2,7,1,1,stephmi01
724,Daniil Tarasov,25,CBJ,G,10,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,595.63,59.57,0,0,,0,0,0,2,tarasda02
725,Tyler Tucker,24,STL,D,10,1,0,1,2,16,1,0,0,0,0,0,0,9,11.0,21,116.62,11.67,0,0,,6,21,3,9,tuckety01
726,T.J. Tynan,32,COL,C,8,0,1,1,-1,4,0,0,0,0,1,0,0,4,0.0,8,63.52,7.93,7,11,38.9,4,4,0,5,tynant.01
727,Linus Ullmark,31,OTT,G,23,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1284.27,55.83,0,0,,0,0,0,3,ullmali01
728,Vitek Vaněcek,29,SJS,G,14,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,733.88,52.42,0,0,,0,0,0,4,vanecvi01
